				
   0.	   0.	   0.	   0.	  -5240.0926
				
				
   0.0202020	  -127.33491	  -10.806063	   0.0021102	  -5240.0926
				
				
   0.0404040	  -254.67028	  -21.612098	   0.0042203	  -5240.0926
				
				
   0.0606061	  -382.00611	  -32.418102	   0.0063304	  -5240.0926
				
				
   0.0808081	  -509.34240	  -43.224078	   0.0084405	  -5240.0926
				
				
   0.1010101	  -636.67916	  -54.030024	   0.0105506	  -5240.0926
				
				
   0.1212121	  -764.01637	  -64.835940	   0.0126607	  -5240.0926
				
				
   0.1414141	  -891.35405	  -75.641827	   0.0147708	  -5240.0926
				
				
   0.1616162	  -1018.6922	  -86.447685	   0.0168808	  -5240.0926
				
				
   0.1818182	  -1146.0308	  -97.253513	   0.0189909	  -5240.0926
				
				
   0.2020202	  -1273.3698	  -108.05931	   0.0211009	  -5240.0926
				
				
   0.2222222	  -1400.7094	  -118.86508	   0.0232109	  -5240.0926
				
				
   0.2424242	  -1528.0494	  -129.67082	   0.0253209	  -5240.0926
				
				
   0.2626263	  -1655.3898	  -140.47653	   0.0274309	  -5240.0926
				
				
   0.2828283	  -1782.7307	  -151.28221	   0.0295409	  -5240.0926
				
				
   0.3030303	  -1910.0721	  -162.08787	   0.0316508	  -5240.0926
				
				
   0.3232323	  -2037.4139	  -172.89349	   0.0337608	  -5240.0926
				
				
   0.3434343	  -2164.7562	  -183.69908	   0.0358707	  -5240.0926
				
				
   0.3636364	  -2292.0990	  -194.50465	   0.0379806	  -5240.0926
				
				
   0.3838384	  -2419.4422	  -205.31018	   0.0400905	  -5240.0926
				
				
   0.4040404	  -2546.7863	  -216.11566	   0.0466461	  -5531.1856
				
				
   0.4242424	  -2674.1314	  -226.92107	   0.0487559	  -5531.1856
				
				
   0.4444444	  -2801.4770	  -237.72645	   0.0508658	  -5531.1856
				
				
   0.4646465	  -2928.8230	  -248.53181	   0.0529756	  -5531.1856
				
				
   0.4848485	  -3056.1695	  -259.33714	   0.0550854	  -5531.1856
				
				
   0.5050505	  -3183.5165	  -270.14243	   0.0571952	  -5531.1856
				
				
   0.5252525	  -3310.8639	  -280.94770	   0.0593049	  -5531.1856
				
				
   0.5454545	  -3438.2118	  -291.75294	   0.0614147	  -5531.1856
				
				
   0.5656566	  -3565.5601	  -302.55814	   0.0635245	  -5531.1856
				
				
   0.5858586	  -3692.9089	  -313.36332	   0.0656342	  -5531.1856
				
				
   0.6060606	  -3820.2582	  -324.16847	   0.0677439	  -5531.1856
				
				
   0.6262626	  -3947.6079	  -334.97359	   0.0698536	  -5531.1856
				
				
   0.6464646	  -4074.9581	  -345.77868	   0.0719633	  -5531.1856
				
				
   0.6666667	  -4202.3088	  -356.58375	   0.0740730	  -5531.1856
				
				
   0.6868687	  -4329.6599	  -367.38878	   0.0761827	  -5531.1856
				
				
   0.7070707	  -4457.0114	  -378.19378	   0.0782923	  -5531.1856
				
				
   0.7272727	  -4584.3635	  -388.99875	   0.0804020	  -5531.1856
				
				
   0.7474747	  -4711.7160	  -399.80370	   0.0825116	  -5531.1856
				
				
   0.7676768	  -4839.0689	  -410.60861	   0.0846212	  -5531.1856
				
				
   0.7878788	  -4966.4223	  -421.41350	   0.0867308	  -5531.1856
				
				
   0.8080808	  -5093.7767	  -432.21832	   0.0932847	  -5822.2552
				
				
   0.8282828	  -5221.1320	  -443.02309	   0.0953943	  -5822.2552
				
				
   0.8484848	  -5348.4878	  -453.82782	   0.0975038	  -5822.2552
				
				
   0.8686869	  -5475.8440	  -464.63253	   0.0996133	  -5822.2552
				
				
   0.8888889	  -5603.2007	  -475.43720	   0.1017228	  -5822.2552
				
				
   0.9090909	  -5730.5579	  -486.24185	   0.1038323	  -5822.2552
				
				
   0.9292929	  -5857.9155	  -497.04647	   0.1059418	  -5822.2552
				
				
   0.9494949	  -5985.2736	  -507.85106	   0.1080512	  -5822.2552
				
				
   0.9696970	  -6112.6321	  -518.65562	   0.1101607	  -5822.2552
				
				
   0.9898990	  -6239.9911	  -529.46015	   0.1122701	  -5822.2552
				
				
   1.0101010	  -6367.3506	  -540.26465	   0.1143795	  -5822.2552
				
				
   1.0303030	  -6494.7105	  -551.06912	   0.1164889	  -5822.2552
				
				
   1.0505051	  -6622.0709	  -561.87356	   0.1185983	  -5822.2552
				
				
   1.0707071	  -6749.4318	  -572.67797	   0.1207077	  -5822.2552
				
				
   1.0909091	  -6876.7931	  -583.48235	   0.1228171	  -5822.2552
				
				
   1.1111111	  -7004.1549	  -594.28671	   0.1249264	  -5822.2552
				
				
   1.1313131	  -7131.5171	  -605.09103	   0.1270358	  -5822.2552
				
				
   1.1515152	  -7258.8798	  -615.89533	   0.1291451	  -5822.2552
				
				
   1.1717172	  -7386.2430	  -626.69959	   0.1312544	  -5822.2552
				
				
   1.1919192	  -7513.6071	  -637.50380	   0.1378068	  -6113.3025
				
				
   1.2121212	  -7640.9721	  -648.30794	   0.1399161	  -6113.3025
				
				
   1.2323232	  -7768.3376	  -659.11206	   0.1420253	  -6113.3025
				
				
   1.2525253	  -7895.7036	  -669.91614	   0.1441345	  -6113.3025
				
				
   1.2727273	  -8023.0700	  -680.72020	   0.1462437	  -6113.3025
				
				
   1.2929293	  -8150.4369	  -691.52422	   0.1483529	  -6113.3025
				
				
   1.3131313	  -8277.8043	  -702.32822	   0.1504621	  -6113.3025
				
				
   1.3333333	  -8405.1721	  -713.13219	   0.1525713	  -6113.3025
				
				
   1.3535354	  -8532.5404	  -723.93613	   0.1546804	  -6113.3025
				
				
   1.3737374	  -8659.9092	  -734.74004	   0.1567896	  -6113.3025
				
				
   1.3939394	  -8787.2784	  -745.54392	   0.1588987	  -6113.3025
				
				
   1.4141414	  -8914.6480	  -756.34777	   0.1610078	  -6113.3025
				
				
   1.4343434	  -9042.0182	  -767.15159	   0.1631169	  -6113.3025
				
				
   1.4545455	  -9169.3888	  -777.95539	   0.1652260	  -6113.3025
				
				
   1.4747475	  -9296.7598	  -788.75915	   0.1673351	  -6113.3025
				
				
   1.4949495	  -9424.1313	  -799.56288	   0.1694441	  -6113.3025
				
				
   1.5151515	  -9551.5033	  -810.36659	   0.1715532	  -6113.3025
				
				
   1.5353535	  -9678.8757	  -821.17026	   0.1736622	  -6113.3025
				
				
   1.5555556	  -9806.2486	  -831.97391	   0.1757712	  -6113.3025
				
				
   1.5757576	  -9933.6220	  -842.77752	   0.1778802	  -6113.3025
				
				
   1.5959596	  -10060.996	  -853.58108	   0.1844310	  -6404.3266
				
				
   1.6161616	  -10188.372	  -864.38457	   0.1865400	  -6404.3266
				
				
   1.6363636	  -10315.747	  -875.18804	   0.1886489	  -6404.3266
				
				
   1.6565657	  -10443.123	  -885.99148	   0.1907578	  -6404.3266
				
				
   1.6767677	  -10570.500	  -896.79488	   0.1928667	  -6404.3266
				
				
   1.6969697	  -10697.877	  -907.59826	   0.1949756	  -6404.3266
				
				
   1.7171717	  -10825.255	  -918.40161	   0.1970845	  -6404.3266
				
				
   1.7373737	  -10952.633	  -929.20493	   0.1991934	  -6404.3266
				
				
   1.7575758	  -11080.011	  -940.00822	   0.2013022	  -6404.3266
				
				
   1.7777778	  -11207.390	  -950.81148	   0.2034111	  -6404.3266
				
				
   1.7979798	  -11334.770	  -961.61471	   0.2055199	  -6404.3266
				
				
   1.8181818	  -11462.150	  -972.41791	   0.2076287	  -6404.3266
				
				
   1.8383838	  -11589.530	  -983.22109	   0.2097375	  -6404.3266
				
				
   1.8585859	  -11716.911	  -994.02423	   0.2118463	  -6404.3266
				
				
   1.8787879	  -11844.292	  -1004.8273	   0.2139550	  -6404.3266
				
				
   1.8989899	  -11971.674	  -1015.6304	   0.2160638	  -6404.3266
				
				
   1.9191919	  -12099.056	  -1026.4335	   0.2181725	  -6404.3266
				
				
   1.9393939	  -12226.438	  -1037.2365	   0.2202813	  -6404.3266
				
				
   1.9595960	  -12353.822	  -1048.0395	   0.2223900	  -6404.3266
				
				
   1.9797980	  -12481.205	  -1058.8425	   0.2244987	  -6404.3266
				
				
   2.	  -12608.590	  -1069.6454	   0.2310479	  -6695.3273
				
