				
   0.	   1078.2143	   1130.1119	   1130.8863	   1143.9469
				
				
   0.0008906	   1073.6287	   1125.1134	   1125.8830	   1138.8624
				
				
   0.0017812	   1060.0146	   1110.2977	   1111.0536	   1123.7983
				
				
   0.0026718	   1037.7791	   1086.1736	   1086.9082	   1099.2883
				
				
   0.0035624	   1007.5363	   1053.4976	   1054.2052	   1066.1238
				
				
   0.0044529	   970.03218	   1013.1702	   1013.8472	   1025.2418
				
				
   0.0053435	   926.06925	   966.13803	   966.78242	   977.62175
				
				
   0.0062341	   876.44548	   913.31887	   913.93020	   924.20740
				
				
   0.0071247	   821.91190	   855.55516	   856.13402	   865.85994
				
				
   0.0080153	   763.14878	   793.59172	   794.13938	   803.33640
				
