				
   0.	   643.63856	   654.44575	   654.65811	   657.35241
				
				
   0.0202020	   655.41778	   667.34508	   667.57946	   670.55359
				
				
   0.0404040	   667.22477	   680.27535	   680.53183	   683.78675
				
				
   0.0606061	   679.05198	   693.22848	   693.50710	   697.04366
				
				
   0.0808081	   690.89165	   706.19617	   706.49696	   710.31588
				
				
   0.1010101	   702.73588	   719.16992	   719.49290	   723.59479
				
				
   0.1212121	   714.57654	   732.14105	   732.48622	   736.87155
				
				
   0.1414141	   726.40532	   745.10064	   745.46799	   750.13709
				
				
   0.1616162	   738.21372	   758.03957	   758.42906	   763.38213
				
				
   0.1818182	   749.99303	   770.94848	   771.36006	   776.59714
				
				
   0.2020202	   761.73434	   783.81780	   784.25138	   789.77238
				
				
   0.2222222	   773.42853	   796.63770	   797.09320	   802.89784
				
				
   0.2424242	   785.06627	   809.39813	   809.87542	   815.96325
				
				
   0.2626263	   796.63801	   822.08879	   822.58770	   828.95811
				
				
   0.2828283	   808.13400	   834.69910	   835.21946	   841.87162
				
				
   0.3030303	   819.54426	   847.21825	   847.75985	   854.69274
				
				
   0.3232323	   830.85862	   859.63515	   860.19775	   867.41012
				
				
   0.3434343	   842.06665	   871.93847	   872.52179	   880.01214
				
				
   0.3636364	   853.15775	   884.11659	   884.72031	   892.48692
				
				
   0.3838384	   864.12109	   896.15762	   896.78139	   904.82225
				
				
   0.4040404	   874.94563	   908.04939	   908.69283	   917.00562
				
				
   0.4242424	   885.62015	   919.77955	   920.44220	   929.02434
				
				
   0.4444444	   896.13324	   931.33538	   932.01678	   940.86532
				
				
   0.4646465	   906.47328	   942.70397	   943.40358	   952.51525
				
				
   0.4848485	   916.62849	   953.87214	   954.58940	   963.96051
				
				
   0.5050505	   926.58696	   964.82649	   965.56076	   975.18727
				
				
   0.5252525	   936.33662	   975.55340	   976.30402	   986.18142
				
				
   0.5454545	   945.86527	   986.03906	   986.80528	   996.92865
				
				
   0.5656566	   955.16063	   996.26946	   997.05051	   1007.4144
				
				
   0.5858586	   964.21035	   1006.2305	   1007.0255	   1017.6241
				
				
   0.6060606	   973.00203	   1015.9078	   1016.7160	   1027.5427
				
				
   0.6262626	   981.52324	   1025.2872	   1026.1075	   1037.1555
				
				
   0.6464646	   989.76160	   1034.3542	   1035.1856	   1046.4473
				
				
   0.6666667	   997.70479	   1043.0945	   1043.9359	   1055.4032
				
				
   0.6868687	   1005.3406	   1051.4937	   1052.3440	   1064.0081
				
				
   0.7070707	   1012.6568	   1059.5376	   1060.3957	   1072.2473
				
				
   0.7272727	   1019.6417	   1067.2123	   1068.0768	   1080.1059
				
				
   0.7474747	   1026.2836	   1074.5038	   1075.3736	   1087.5695
				
				
   0.7676768	   1032.5711	   1081.3987	   1082.2724	   1094.6240
				
				
   0.7878788	   1038.4932	   1087.8839	   1088.7601	   1101.2556
				
				
   0.8080808	   1044.0394	   1093.9467	   1094.8239	   1107.4508
				
				
   0.8282828	   1049.1994	   1099.5750	   1100.4519	   1113.1972
				
				
   0.8484848	   1053.9638	   1104.7574	   1105.6324	   1118.4824
				
				
   0.8686869	   1058.3234	   1109.4829	   1110.3546	   1123.2952
				
				
   0.8888889	   1062.2700	   1113.7416	   1114.6085	   1127.6251
				
				
   0.9090909	   1065.7958	   1117.5243	   1118.3847	   1131.4623
				
				
   0.9292929	   1068.8938	   1120.8226	   1121.6752	   1134.7984
				
				
   0.9494949	   1071.5578	   1123.6294	   1124.4725	   1137.6256
				
				
   0.9696970	   1073.7827	   1125.9384	   1126.7706	   1139.9375
				
				
   0.9898990	   1075.5638	   1127.7445	   1128.5643	   1141.7290
				
				
   1.0101010	   1076.8977	   1129.0437	   1129.8498	   1142.9960
				
				
   1.0303030	   1077.7817	   1129.8334	   1130.6243	   1143.7357
				
				
   1.0505051	   1078.2143	   1130.1119	   1130.8863	   1143.9469
				
				
   1.0707071	   1078.1946	   1129.8790	   1130.6356	   1143.6294
				
				
   1.0909091	   1077.7230	   1129.1356	   1129.8732	   1142.7844
				
				
   1.1111111	   1076.8008	   1127.8838	   1128.6014	   1141.4145
				
				
   1.1313131	   1075.4302	   1126.1272	   1126.8237	   1139.5237
				
				
   1.1515152	   1073.6142	   1123.8701	   1124.5446	   1137.1169
				
				
   1.1717172	   1071.3571	   1121.1183	   1121.7700	   1134.2006
				
				
   1.1919192	   1068.6637	   1117.8786	   1118.5066	   1130.7820
				
				
   1.2121212	   1065.5400	   1114.1589	   1114.7627	   1126.8701
				
				
   1.2323232	   1061.9926	   1109.9679	   1110.5469	   1122.4742
				
				
   1.2525253	   1058.0288	   1105.3153	   1105.8692	   1117.6049
				
				
   1.2727273	   1053.6567	   1100.2117	   1100.7401	   1112.2735
				
				
   1.2929293	   1048.8853	   1094.6682	   1095.1709	   1106.4922
				
				
   1.3131313	   1043.7237	   1088.6968	   1089.1737	   1100.2737
				
				
   1.3333333	   1038.1820	   1082.3100	   1082.7611	   1093.6314
				
				
   1.3535354	   1032.2705	   1075.5207	   1075.9461	   1086.5791
				
				
   1.3737374	   1026.0002	   1068.3424	   1068.7423	   1079.1311
				
				
   1.3939394	   1019.3821	   1060.7888	   1061.1635	   1071.3021
				
				
   1.4141414	   1012.4279	   1052.8739	   1053.2238	   1063.1068
				
				
   1.4343434	   1005.1493	   1044.6121	   1044.9375	   1054.5602
				
				
   1.4545455	   997.55830	   1036.0175	   1036.3191	   1045.6774
				
				
   1.4747475	   989.66711	   1027.1047	   1027.3831	   1036.4736
				
				
   1.4949495	   981.48798	   1017.8881	   1018.1439	   1026.9639
				
				
   1.5151515	   973.03327	   1008.3822	   1008.6162	   1017.1634
				
				
   1.5353535	   964.31535	   998.60129	   998.81418	   1007.0869
				
				
   1.5555556	   955.34659	   988.55963	   988.75227	   996.74933
				
				
   1.5757576	   946.13933	   978.27131	   978.44458	   986.16523
				
				
   1.5959596	   936.70571	   967.75008	   967.90489	   975.34878
				
				
   1.6161616	   927.05815	   957.01000	   957.14727	   964.31450
				
				
   1.6363636	   917.20858	   946.06436	   946.18506	   953.07605
				
				
   1.6565657	   907.16891	   934.92641	   935.03151	   941.64702
				
				
   1.6767677	   896.95089	   923.60913	   923.69963	   930.04068
				
				
   1.6969697	   886.56610	   912.12522	   912.20211	   918.27000
				
				
   1.7171717	   876.02593	   900.48709	   900.55137	   906.34765
				
				
   1.7373737	   865.34157	   888.70689	   888.75957	   894.28596
				
				
   1.7575758	   854.52400	   876.79644	   876.83851	   882.09693
				
				
   1.7777778	   843.58401	   864.76729	   864.79975	   869.79227
				
				
   1.7979798	   832.53213	   852.63070	   852.65450	   857.38333
				
				
   1.8181818	   821.37870	   840.39761	   840.41371	   844.88117
				
				
   1.8383838	   810.13382	   828.07868	   828.08801	   832.29651
				
				
   1.8585859	   798.80737	   815.68428	   815.68774	   819.63976
				
				
   1.8787879	   787.40900	   803.22449	   803.22295	   806.92105
				
				
   1.8989899	   775.94812	   790.70911	   790.70341	   794.15016
				
				
   1.9191919	   764.43393	   778.14766	   778.13861	   781.33662
				
				
   1.9393939	   752.87541	   765.54941	   765.53775	   768.48965
				
				
   1.9595960	   741.28131	   752.92333	   752.90979	   755.61819
				
				
   1.9797980	   729.66017	   740.27817	   740.26340	   742.73093
				
				
   2.	   718.02014	   727.62223	   727.60686	   729.83609
				
