			
   0.	   1125825.1	   0.	   531.46475
			
			
   0.0202020	   1126891.7	  -138.12247	   531.68505
			
			
   0.0404040	   1128057.8	  -276.24537	   531.92581
			
			
   0.0606061	   1129322.7	  -414.36870	   532.18680
			
			
   0.0808081	   1130685.4	  -552.49247	   532.46782
			
			
   0.1010101	   1132145.1	  -690.61667	   532.76863
			
			
   0.1212121	   1133700.7	  -828.74129	   533.08898
			
			
   0.1414141	   1135351.0	  -966.86636	   533.42860
			
			
   0.1616162	   1137095.1	  -1104.9918	   533.78721
			
			
   0.1818182	   1138931.5	  -1243.1178	   534.16451
			
			
   0.2020202	   1140859.1	  -1381.2441	   534.56019
			
			
   0.2222222	   1142876.6	  -1519.3709	   534.97391
			
			
   0.2424242	   1144982.4	  -1657.4981	   535.40534
			
			
   0.2626263	   1147175.1	  -1795.6258	   535.85411
			
			
   0.2828283	   1149453.2	  -1933.7539	   536.31985
			
			
   0.3030303	   1151815.1	  -2071.8824	   536.80219
			
			
   0.3232323	   1154259.2	  -2210.0114	   537.30071
			
			
   0.3434343	   1156783.7	  -2348.1407	   537.81501
			
			
   0.3636364	   1159386.8	  -2486.2706	   538.34466
			
			
   0.3838384	   1162066.8	  -2624.4008	   538.88923
			
			
   0.4040404	   1164821.8	  -3053.6604	   539.44826
			
			
   0.4242424	   1167649.8	  -3191.7925	   540.02130
			
			
   0.4444444	   1170548.9	  -3329.9249	   540.60789
			
			
   0.4646465	   1173517.0	  -3468.0578	   541.20754
			
			
   0.4848485	   1176552.1	  -3606.1911	   541.81976
			
			
   0.5050505	   1179652.1	  -3744.3249	   542.44405
			
			
   0.5252525	   1182814.7	  -3882.4591	   543.07991
			
			
   0.5454545	   1186037.8	  -4020.5937	   543.72682
			
			
   0.5656566	   1189319.1	  -4158.7287	   544.38426
			
			
   0.5858586	   1192656.3	  -4296.8642	   545.05169
			
			
   0.6060606	   1196047.1	  -4435.0001	   545.72859
			
			
   0.6262626	   1199489.1	  -4573.1364	   546.41440
			
			
   0.6464646	   1202979.9	  -4711.2732	   547.10857
			
			
   0.6666667	   1206517.1	  -4849.4104	   547.81057
			
			
   0.6868687	   1210098.1	  -4987.5481	   548.51982
			
			
   0.7070707	   1213720.6	  -5125.6861	   549.23576
			
			
   0.7272727	   1217381.9	  -5263.8246	   549.95784
			
			
   0.7474747	   1221079.5	  -5401.9636	   550.68548
			
			
   0.7676768	   1224810.8	  -5540.1029	   551.41811
			
			
   0.7878788	   1228573.2	  -5678.2427	   552.15516
			
			
   0.8080808	   1232364.1	  -6107.4886	   552.89604
			
			
   0.8282828	   1236180.8	  -6245.6302	   553.64022
			
			
   0.8484848	   1240020.6	  -6383.7722	   554.38711
			
			
   0.8686869	   1243880.9	  -6521.9146	   555.13612
			
			
   0.8888889	   1247759.0	  -6660.0575	   555.88671
			
			
   0.9090909	   1251652.1	  -6798.2008	   556.63828
			
			
   0.9292929	   1255557.6	  -6936.3446	   557.39028
			
			
   0.9494949	   1259472.6	  -7074.4887	   558.14215
			
			
   0.9696970	   1263394.5	  -7212.6333	   558.89333
			
			
   0.9898990	   1267320.6	  -7350.7784	   559.64326
			
			
   1.0101010	   1271248.0	  -7488.9238	   560.39139
			
			
   1.0303030	   1275174.0	  -7627.0697	   561.13718
			
			
   1.0505051	   1279095.9	  -7765.2160	   561.88009
			
			
   1.0707071	   1283011.0	  -7903.3628	   562.61958
			
			
   1.0909091	   1286916.4	  -8041.5100	   563.35513
			
			
   1.1111111	   1290809.5	  -8179.6576	   564.08622
			
			
   1.1313131	   1294687.6	  -8317.8057	   564.81233
			
			
   1.1515152	   1298547.9	  -8455.9542	   565.53297
			
			
   1.1717172	   1302387.7	  -8594.1031	   566.24764
			
			
   1.1919192	   1306204.4	  -9023.3358	   566.95581
			
			
   1.2121212	   1309995.3	  -9161.4865	   567.65708
			
			
   1.2323232	   1313757.7	  -9299.6376	   568.35096
			
			
   1.2525253	   1317489.0	  -9437.7892	   569.03697
			
			
   1.2727273	   1321186.6	  -9575.9412	   569.71468
			
			
   1.2929293	   1324848.0	  -9714.0936	   570.38365
			
			
   1.3131313	   1328470.4	  -9852.2465	   571.04345
			
			
   1.3333333	   1332051.5	  -9990.3998	   571.69366
			
			
   1.3535354	   1335588.7	  -10128.553	   572.33390
			
			
   1.3737374	   1339079.5	  -10266.708	   572.96375
			
			
   1.3939394	   1342521.5	  -10404.862	   573.58285
			
			
   1.4141414	   1345912.3	  -10543.017	   574.19083
			
			
   1.4343434	   1349249.5	  -10681.173	   574.78732
			
			
   1.4545455	   1352530.8	  -10819.329	   575.37200
			
			
   1.4747475	   1355753.9	  -10957.485	   575.94451
			
			
